@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute outputs-1 {0,1,2}

@data
1514,'2018/04/02 10:03:04:808',2,54.18364,2
1515,'2018/04/02 10:03:04:841',2,53.304161,2
1516,'2018/04/02 10:03:04:874',2,55.02042,2
1517,'2018/04/02 10:03:04:907',2,56.820126,2
1518,'2018/04/02 10:03:04:938',2,56.170853,2
1519,'2018/04/02 10:03:04:970',2,55.92569,2
1520,'2018/04/02 10:03:05:002',2,54.926628,2
1521,'2018/04/02 10:03:05:035',2,54.831173,2
1522,'2018/04/02 10:03:05:066',2,54.435364,2
1523,'2018/04/02 10:03:05:113',2,53.148842,2
1524,'2018/04/02 10:03:05:144',2,52.215759,2
1525,'2018/04/02 10:03:05:177',2,49.940937,2
1526,'2018/04/02 10:03:05:209',2,49.695457,2
1527,'2018/04/02 10:03:05:241',2,49.761036,2
1528,'2018/04/02 10:03:05:274',2,49.364552,2
1529,'2018/04/02 10:03:05:306',2,49.001831,2
1530,'2018/04/02 10:03:05:338',2,49.610016,2
1531,'2018/04/02 10:03:05:369',2,50.48518,2
1532,'2018/04/02 10:03:05:402',2,50.931248,2
1533,'2018/04/02 10:03:05:433',2,50.828892,2
1534,'2018/04/02 10:03:05:480',2,51.784084,2
1535,'2018/04/02 10:03:05:513',2,51.311344,2
1536,'2018/04/02 10:03:05:544',2,51.198822,2
1537,'2018/04/02 10:03:05:577',2,50.304985,2
1538,'2018/04/02 10:03:05:609',2,50.34771,2
1539,'2018/04/02 10:03:05:641',2,51.071793,2
1540,'2018/04/02 10:03:05:674',2,51.568443,2
1541,'2018/04/02 10:03:05:706',2,51.924747,2
1542,'2018/04/02 10:03:05:738',2,52.157612,2
1543,'2018/04/02 10:03:05:770',2,52.951435,2
1544,'2018/04/02 10:03:05:802',2,54.44323,2
1545,'2018/04/02 10:03:05:832',2,55.604328,2
1546,'2018/04/02 10:03:05:881',2,56.735806,2
1547,'2018/04/02 10:03:05:913',2,57.28767,2
1548,'2018/04/02 10:03:05:945',2,57.071342,2
1549,'2018/04/02 10:03:05:977',2,55.410366,2
1550,'2018/04/02 10:03:06:009',2,55.048176,2
1551,'2018/04/02 10:03:06:041',2,53.165115,2
1552,'2018/04/02 10:03:06:074',2,50.724068,2
1553,'2018/04/02 10:03:06:105',2,47.334152,2
1554,'2018/04/02 10:03:06:138',2,43.395641,2
1555,'2018/04/02 10:03:06:170',2,39.479568,2
1556,'2018/04/02 10:03:06:203',2,36.638622,2
1557,'2018/04/02 10:03:06:234',2,32.971447,2
1558,'2018/04/02 10:03:06:281',2,29.915049,2
1559,'2018/04/02 10:03:06:312',2,29.400391,2
1560,'2018/04/02 10:03:06:344',2,28.002577,2
1561,'2018/04/02 10:03:06:377',2,27.75403,2
1562,'2018/04/02 10:03:06:409',2,29.34259,2
1563,'2018/04/02 10:03:06:442',2,30.746849,2
1564,'2018/04/02 10:03:06:474',2,32.949356,2
1565,'2018/04/02 10:03:06:505',2,34.804928,2
1566,'2018/04/02 10:03:06:538',2,35.44175,2
1567,'2018/04/02 10:03:06:570',2,35.8517,2
1568,'2018/04/02 10:03:06:603',2,35.025131,2
1569,'2018/04/02 10:03:06:649',2,32.815128,2
1570,'2018/04/02 10:03:06:681',2,31.663454,2
1571,'2018/04/02 10:03:06:713',2,28.677252,2
1572,'2018/04/02 10:03:06:745',2,26.481503,2
1573,'2018/04/02 10:03:06:777',2,22.620285,2
1574,'2018/04/02 10:03:06:809',2,19.462626,2
1575,'2018/04/02 10:03:06:842',2,16.35494,2
1576,'2018/04/02 10:03:06:874',2,16.003193,2
1577,'2018/04/02 10:03:06:906',2,15.732329,2
1578,'2018/04/02 10:03:06:938',2,17.031498,2
1579,'2018/04/02 10:03:06:970',2,18.33765,2
1580,'2018/04/02 10:03:07:003',2,18.686327,2
1581,'2018/04/02 10:03:07:048',2,20.344408,2
1582,'2018/04/02 10:03:07:080',2,22.827904,2
1583,'2018/04/02 10:03:07:113',2,25.77367,2
1584,'2018/04/02 10:03:07:145',2,28.241734,2
1585,'2018/04/02 10:03:07:176',2,32.613689,2
1586,'2018/04/02 10:03:07:209',2,36.938759,2
1587,'2018/04/02 10:03:07:241',2,40.272408,2
1588,'2018/04/02 10:03:07:273',2,44.124516,2
1589,'2018/04/02 10:03:07:306',2,48.139774,2
1590,'2018/04/02 10:03:07:338',2,51.318325,2
1591,'2018/04/02 10:03:07:370',2,55.081352,2
1592,'2018/04/02 10:03:07:402',2,57.425743,2
1593,'2018/04/02 10:03:07:455',2,59.264805,2
1594,'2018/04/02 10:03:07:487',2,60.828514,2
1595,'2018/04/02 10:03:07:516',2,62.476555,2
1596,'2018/04/02 10:03:07:545',2,64.482529,2
1597,'2018/04/02 10:03:07:577',2,64.433708,2
1598,'2018/04/02 10:03:07:610',2,63.881077,2
1599,'2018/04/02 10:03:07:643',2,64.124603,2
1600,'2018/04/02 10:03:07:678',2,64.467819,2
1601,'2018/04/02 10:03:07:706',2,66.070206,2
1602,'2018/04/02 10:03:07:739',2,65.689423,2
1603,'2018/04/02 10:03:07:776',2,66.967552,2
1604,'2018/04/02 10:03:07:807',2,65.895714,2
1605,'2018/04/02 10:03:07:853',2,65.784462,2
1606,'2018/04/02 10:03:07:881',2,65.528633,2
1607,'2018/04/02 10:03:07:923',2,64.911369,2
1608,'2018/04/02 10:03:07:952',2,64.473663,2
1609,'2018/04/02 10:03:07:982',2,64.11293,2
1610,'2018/04/02 10:03:08:012',2,62.835224,2
1611,'2018/04/02 10:03:08:046',2,62.255417,2
1612,'2018/04/02 10:03:08:079',2,61.000397,2
1613,'2018/04/02 10:03:08:113',2,60.426884,2
1614,'2018/04/02 10:03:08:144',2,59.830856,2
1615,'2018/04/02 10:03:08:176',2,59.158607,2
1616,'2018/04/02 10:03:08:223',2,59.414562,2
1617,'2018/04/02 10:03:08:258',2,59.663071,2
1618,'2018/04/02 10:03:08:289',2,59.25856,2
1619,'2018/04/02 10:03:08:321',2,58.836102,2
1620,'2018/04/02 10:03:08:349',2,58.45652,2
1621,'2018/04/02 10:03:08:381',2,57.167149,2
1622,'2018/04/02 10:03:08:413',2,57.598366,2
1623,'2018/04/02 10:03:08:449',2,57.001373,2
1624,'2018/04/02 10:03:08:480',2,56.783104,2
1625,'2018/04/02 10:03:08:510',2,56.942924,2
1626,'2018/04/02 10:03:08:542',2,56.67112,2
1627,'2018/04/02 10:03:08:574',2,56.987843,2
1628,'2018/04/02 10:03:08:620',2,56.487446,2
1629,'2018/04/02 10:03:08:652',2,55.954876,2
1630,'2018/04/02 10:03:08:682',2,55.036175,2
1631,'2018/04/02 10:03:08:719',2,55.486225,2
1632,'2018/04/02 10:03:08:747',2,55.772915,2
1633,'2018/04/02 10:03:08:785',2,56.901836,2
1634,'2018/04/02 10:03:08:817',2,58.36179,2
1635,'2018/04/02 10:03:08:845',2,58.436131,2
1636,'2018/04/02 10:03:08:876',2,58.266544,2
1637,'2018/04/02 10:03:08:909',2,57.981731,2
1638,'2018/04/02 10:03:08:942',2,58.675903,2
1639,'2018/04/02 10:03:08:974',2,59.111179,2
1640,'2018/04/02 10:03:09:020',2,59.055836,2
1641,'2018/04/02 10:03:09:053',2,59.31205,2
1642,'2018/04/02 10:03:09:085',2,59.577721,2
1643,'2018/04/02 10:03:09:116',2,60.37352,2
1644,'2018/04/02 10:03:09:149',2,59.781788,2
1645,'2018/04/02 10:03:09:178',2,59.770901,2
1646,'2018/04/02 10:03:09:209',2,58.84642,2
1647,'2018/04/02 10:03:09:244',2,58.68499,2
1648,'2018/04/02 10:03:09:277',2,58.777435,2
1649,'2018/04/02 10:03:09:306',2,58.997272,2
1650,'2018/04/02 10:03:09:340',2,58.825542,2
1651,'2018/04/02 10:03:09:385',2,58.652847,2
1652,'2018/04/02 10:03:09:420',2,58.196167,2
1653,'2018/04/02 10:03:09:451',2,57.81694,2
1654,'2018/04/02 10:03:09:481',2,56.880646,2
1655,'2018/04/02 10:03:09:513',2,56.778595,2
1656,'2018/04/02 10:03:09:545',2,56.135124,2
1657,'2018/04/02 10:03:09:579',2,55.552193,2
1658,'2018/04/02 10:03:09:610',2,55.308048,2
1659,'2018/04/02 10:03:09:642',2,55.199619,2
1660,'2018/04/02 10:03:09:676',2,55.543247,2
1661,'2018/04/02 10:03:09:707',2,55.58569,2
1662,'2018/04/02 10:03:09:739',2,54.842762,2
1663,'2018/04/02 10:03:09:785',2,54.917397,2
1664,'2018/04/02 10:03:09:817',2,54.742672,2
1665,'2018/04/02 10:03:09:849',2,54.373135,2
1666,'2018/04/02 10:03:09:881',2,53.226032,2
1667,'2018/04/02 10:03:09:913',2,53.381847,2
1668,'2018/04/02 10:03:09:945',2,51.221607,2
1669,'2018/04/02 10:03:09:979',2,50.249737,2
1670,'2018/04/02 10:03:10:010',2,50.080959,2
1671,'2018/04/02 10:03:10:042',2,50.08638,2
1672,'2018/04/02 10:03:10:074',2,48.624611,2
1673,'2018/04/02 10:03:10:106',2,47.342663,2
1674,'2018/04/02 10:03:10:139',2,46.239288,2
1675,'2018/04/02 10:03:10:185',2,46.273319,2
1676,'2018/04/02 10:03:10:217',2,45.244034,2
1677,'2018/04/02 10:03:10:249',2,45.06963,2
1678,'2018/04/02 10:03:10:283',2,44.226254,2
1679,'2018/04/02 10:03:10:312',2,44.100006,2
1680,'2018/04/02 10:03:10:345',2,44.375237,2
1681,'2018/04/02 10:03:10:377',2,44.046711,2
1682,'2018/04/02 10:03:10:411',2,43.938591,2
1683,'2018/04/02 10:03:10:443',2,44.084225,2
1684,'2018/04/02 10:03:10:474',2,44.070679,2
1685,'2018/04/02 10:03:10:506',2,42.822582,2
1686,'2018/04/02 10:03:10:553',2,41.697563,2
1687,'2018/04/02 10:03:10:585',2,41.700005,2
1688,'2018/04/02 10:03:10:617',2,42.053734,2
1689,'2018/04/02 10:03:10:649',2,40.250217,2
1690,'2018/04/02 10:03:10:681',2,40.833466,2
1691,'2018/04/02 10:03:10:713',2,40.855354,2
1692,'2018/04/02 10:03:10:745',2,41.744537,2
1693,'2018/04/02 10:03:10:781',2,42.625973,2
1694,'2018/04/02 10:03:10:815',2,43.846439,2
1695,'2018/04/02 10:03:10:842',2,44.619675,2
1696,'2018/04/02 10:03:10:874',2,45.482368,2
1697,'2018/04/02 10:03:10:906',2,45.088993,2
1698,'2018/04/02 10:03:10:953',2,45.06181,2
1699,'2018/04/02 10:03:10:987',2,45.003357,2
1700,'2018/04/02 10:03:11:016',2,44.844738,2
1701,'2018/04/02 10:03:11:049',2,44.163567,2
1702,'2018/04/02 10:03:11:081',2,44.530548,2
1703,'2018/04/02 10:03:11:113',2,44.541157,2
1704,'2018/04/02 10:03:11:145',2,44.353565,2
1705,'2018/04/02 10:03:11:178',2,44.695313,2
1706,'2018/04/02 10:03:11:210',2,45.059307,2
1707,'2018/04/02 10:03:11:242',2,45.004272,2
1708,'2018/04/02 10:03:11:275',2,45.149666,2
1709,'2018/04/02 10:03:11:305',2,44.977032,2
1710,'2018/04/02 10:03:11:353',2,44.993378,2
1711,'2018/04/02 10:03:11:385',2,45.298256,2
1712,'2018/04/02 10:03:11:419',2,45.898857,2
1713,'2018/04/02 10:03:11:450',2,45.786568,2
1714,'2018/04/02 10:03:11:481',2,46.166653,2
1715,'2018/04/02 10:03:11:513',2,46.406593,2
1716,'2018/04/02 10:03:11:545',2,46.763081,2
1717,'2018/04/02 10:03:11:578',2,46.666996,2
1718,'2018/04/02 10:03:11:610',2,46.016186,2
1719,'2018/04/02 10:03:11:642',2,46.207954,2
1720,'2018/04/02 10:03:11:679',2,46.541313,2
1721,'2018/04/02 10:03:11:723',2,47.00824,2
1722,'2018/04/02 10:03:11:755',2,47.11829,2
1723,'2018/04/02 10:03:11:786',2,46.851818,2
1724,'2018/04/02 10:03:11:820',2,46.482906,2
1725,'2018/04/02 10:03:11:849',2,46.616127,2
1726,'2018/04/02 10:03:11:882',2,46.448624,2
1727,'2018/04/02 10:03:11:915',2,46.277351,2
1728,'2018/04/02 10:03:11:945',2,46.310894,2
1729,'2018/04/02 10:03:11:978',2,46.288265,2
1730,'2018/04/02 10:03:12:011',2,46.763348,2
1731,'2018/04/02 10:03:12:042',2,47.085087,2
1732,'2018/04/02 10:03:12:075',2,46.744129,2
1733,'2018/04/02 10:03:12:121',2,46.790047,2
1734,'2018/04/02 10:03:12:153',2,46.891121,2
1735,'2018/04/02 10:03:12:185',2,46.34885,2
1736,'2018/04/02 10:03:12:217',2,46.213997,2
1737,'2018/04/02 10:03:12:249',2,46.262444,2
1738,'2018/04/02 10:03:12:281',2,46.386501,2
1739,'2018/04/02 10:03:12:314',2,45.895493,2
1740,'2018/04/02 10:03:12:346',2,46.577385,2
1741,'2018/04/02 10:03:12:377',2,45.882847,2
1742,'2018/04/02 10:03:12:410',2,45.474037,2
1743,'2018/04/02 10:03:12:443',2,44.967831,2
1744,'2018/04/02 10:03:12:475',2,44.830399,2
1745,'2018/04/02 10:03:12:521',2,45.249641,2
1746,'2018/04/02 10:03:12:553',2,45.983459,2
1747,'2018/04/02 10:03:12:585',2,45.823074,2
1748,'2018/04/02 10:03:12:617',2,45.936131,2
1749,'2018/04/02 10:03:12:650',2,45.724236,2
1750,'2018/04/02 10:03:12:681',2,45.353333,2
1751,'2018/04/02 10:03:12:713',2,45.370842,2
1752,'2018/04/02 10:03:12:745',2,46.230225,2
1753,'2018/04/02 10:03:12:779',2,46.352486,2
1754,'2018/04/02 10:03:12:810',2,46.443459,2
1755,'2018/04/02 10:03:12:842',2,46.149544,2
1756,'2018/04/02 10:03:12:874',2,46.250229,2
1757,'2018/04/02 10:03:12:925',2,45.692715,2
1758,'2018/04/02 10:03:12:956',2,45.233807,2
1759,'2018/04/02 10:03:12:986',2,45.049633,2
1760,'2018/04/02 10:03:13:017',2,45.003349,2
1761,'2018/04/02 10:03:13:049',2,44.960831,2
1762,'2018/04/02 10:03:13:081',2,44.413303,2
1763,'2018/04/02 10:03:13:114',2,44.275608,2
1764,'2018/04/02 10:03:13:145',2,43.929966,2
1765,'2018/04/02 10:03:13:179',2,43.830769,2
1766,'2018/04/02 10:03:13:210',2,43.272209,2
1767,'2018/04/02 10:03:13:242',2,43.399708,2
1768,'2018/04/02 10:03:13:289',2,42.896931,2
1769,'2018/04/02 10:03:13:322',2,43.062443,2
1770,'2018/04/02 10:03:13:353',2,43.083275,2
1771,'2018/04/02 10:03:13:388',2,43.956089,2
1772,'2018/04/02 10:03:13:420',2,43.963928,2
1773,'2018/04/02 10:03:13:449',2,43.871429,2
1774,'2018/04/02 10:03:13:481',2,44.320473,2
1775,'2018/04/02 10:03:13:514',2,45.192547,2
1776,'2018/04/02 10:03:13:546',2,44.666569,2
1777,'2018/04/02 10:03:13:578',2,44.787998,2
1778,'2018/04/02 10:03:13:611',2,45.947853,2
1779,'2018/04/02 10:03:13:642',2,46.275162,2
1780,'2018/04/02 10:03:13:689',2,45.933632,2
1781,'2018/04/02 10:03:13:722',2,46.212727,2
1782,'2018/04/02 10:03:13:754',2,46.938076,2
1783,'2018/04/02 10:03:13:785',2,47.532085,2
1784,'2018/04/02 10:03:13:817',2,47.932701,2
1785,'2018/04/02 10:03:13:849',2,48.03479,2
1786,'2018/04/02 10:03:13:881',2,48.375042,2
1787,'2018/04/02 10:03:13:914',2,48.805122,2
1788,'2018/04/02 10:03:13:946',2,49.170067,2
1789,'2018/04/02 10:03:13:979',2,50.05864,2
1790,'2018/04/02 10:03:14:010',2,50.923836,2
1791,'2018/04/02 10:03:14:042',2,51.432472,2
1792,'2018/04/02 10:03:14:088',2,51.751911,2
1793,'2018/04/02 10:03:14:121',2,51.563747,2
1794,'2018/04/02 10:03:14:153',2,51.454113,2
1795,'2018/04/02 10:03:14:185',2,51.554794,2
1796,'2018/04/02 10:03:14:219',2,50.363846,2
1797,'2018/04/02 10:03:14:249',2,50.194233,2
1798,'2018/04/02 10:03:14:281',2,49.919876,2
1799,'2018/04/02 10:03:14:313',2,50.156986,2
1800,'2018/04/02 10:03:14:346',2,50.208534,2
1801,'2018/04/02 10:03:14:379',2,50.883751,2
1802,'2018/04/02 10:03:14:410',2,50.03112,2
1803,'2018/04/02 10:03:14:457',2,50.193871,2
1804,'2018/04/02 10:03:14:489',2,49.378246,2
1805,'2018/04/02 10:03:14:521',2,49.01302,2
1806,'2018/04/02 10:03:14:553',2,48.457443,2
1807,'2018/04/02 10:03:14:585',2,49.062012,2
1808,'2018/04/02 10:03:14:618',2,48.717243,2
1809,'2018/04/02 10:03:14:649',2,48.630402,2
1810,'2018/04/02 10:03:14:681',2,48.507793,2
1811,'2018/04/02 10:03:14:715',2,49.14473,2
1812,'2018/04/02 10:03:14:746',2,49.514561,2
1813,'2018/04/02 10:03:14:779',2,49.372818,2
1814,'2018/04/02 10:03:14:811',2,49.510113,2
1815,'2018/04/02 10:03:14:857',2,50.27317,2
1816,'2018/04/02 10:03:14:889',2,49.890171,2
1817,'2018/04/02 10:03:14:922',2,49.805676,2
1818,'2018/04/02 10:03:14:954',2,49.486446,2
1819,'2018/04/02 10:03:14:986',2,49.675167,2
1820,'2018/04/02 10:03:15:018',2,50.448608,2
1821,'2018/04/02 10:03:15:049',2,50.449619,2
1822,'2018/04/02 10:03:15:081',2,49.341568,2
1823,'2018/04/02 10:03:15:114',2,48.024456,2
1824,'2018/04/02 10:03:15:145',2,48.446957,2
1825,'2018/04/02 10:03:15:179',2,47.530235,2
1826,'2018/04/02 10:03:15:210',2,46.329933,2
1827,'2018/04/02 10:03:15:257',2,44.236839,2
1828,'2018/04/02 10:03:15:289',2,41.460541,2
1829,'2018/04/02 10:03:15:321',2,39.923035,2
1830,'2018/04/02 10:03:15:353',2,36.371799,2
1831,'2018/04/02 10:03:15:385',2,33.438808,2
1832,'2018/04/02 10:03:15:418',2,31.230198,2
1833,'2018/04/02 10:03:15:449',2,29.335138,2
1834,'2018/04/02 10:03:15:481',2,27.469204,2
1835,'2018/04/02 10:03:15:514',2,26.255596,2
1836,'2018/04/02 10:03:15:546',2,26.179737,2
1837,'2018/04/02 10:03:15:578',2,25.68041,2
1838,'2018/04/02 10:03:15:625',2,25.075127,2
1839,'2018/04/02 10:03:15:658',2,24.585096,2
1840,'2018/04/02 10:03:15:691',2,23.455208,2
1841,'2018/04/02 10:03:15:727',2,22.741858,2
1842,'2018/04/02 10:03:15:756',2,22.237141,2
1843,'2018/04/02 10:03:15:785',2,21.979841,2
1844,'2018/04/02 10:03:15:818',2,21.712179,2
1845,'2018/04/02 10:03:15:849',2,21.402922,2
1846,'2018/04/02 10:03:15:881',2,21.716797,2
1847,'2018/04/02 10:03:15:915',2,21.252378,2
1848,'2018/04/02 10:03:15:947',2,21.014511,2
1849,'2018/04/02 10:03:15:978',2,21.250401,2
1850,'2018/04/02 10:03:16:025',2,20.387312,2
1851,'2018/04/02 10:03:16:057',2,21.177958,2
1852,'2018/04/02 10:03:16:089',2,20.530886,2
1853,'2018/04/02 10:03:16:126',2,20.025692,2
1854,'2018/04/02 10:03:16:154',2,20.279078,2
1855,'2018/04/02 10:03:16:185',2,20.122564,2
1856,'2018/04/02 10:03:16:217',2,20.747698,2
1857,'2018/04/02 10:03:16:249',2,20.740171,2
1858,'2018/04/02 10:03:16:281',2,21.904427,2
1859,'2018/04/02 10:03:16:314',2,21.411142,2
1860,'2018/04/02 10:03:16:346',2,20.755144,2
1861,'2018/04/02 10:03:16:378',2,21.862635,2
1862,'2018/04/02 10:03:16:425',2,21.932514,2
1863,'2018/04/02 10:03:16:457',2,22.357611,2
1864,'2018/04/02 10:03:16:489',2,22.641418,2
1865,'2018/04/02 10:03:16:522',2,22.838755,2
1866,'2018/04/02 10:03:16:561',2,22.304512,2
1867,'2018/04/02 10:03:16:588',2,22.902481,2
1868,'2018/04/02 10:03:16:617',2,22.865181,2
1869,'2018/04/02 10:03:16:650',2,23.846842,2
1870,'2018/04/02 10:03:16:682',2,24.441099,2
1871,'2018/04/02 10:03:16:714',2,24.514782,2
1872,'2018/04/02 10:03:16:746',2,24.993858,2
1873,'2018/04/02 10:03:16:793',2,25.326233,2
1874,'2018/04/02 10:03:16:827',2,26.46834,2
1875,'2018/04/02 10:03:16:858',2,26.702276,2
1876,'2018/04/02 10:03:16:891',2,26.895018,2
1877,'2018/04/02 10:03:16:923',2,27.14304,2
1878,'2018/04/02 10:03:16:954',2,28.124216,2
1879,'2018/04/02 10:03:16:985',2,29.264849,2
1880,'2018/04/02 10:03:17:018',2,31.078718,2
1881,'2018/04/02 10:03:17:049',2,34.113564,2
1882,'2018/04/02 10:03:17:081',2,36.007175,2
1883,'2018/04/02 10:03:17:114',2,37.422638,2
1884,'2018/04/02 10:03:17:146',2,38.896992,2
1885,'2018/04/02 10:03:17:193',2,41.068562,2
1886,'2018/04/02 10:03:17:226',2,43.100342,2
1887,'2018/04/02 10:03:17:258',2,45.128654,2
1888,'2018/04/02 10:03:17:291',2,48.251163,2
1889,'2018/04/02 10:03:17:323',2,49.63858,2
1890,'2018/04/02 10:03:17:353',2,50.182705,2
1891,'2018/04/02 10:03:17:385',2,51.305008,2
1892,'2018/04/02 10:03:17:418',2,51.670837,2
1893,'2018/04/02 10:03:17:450',2,52.14241,2
1894,'2018/04/02 10:03:17:483',2,51.910599,2
1895,'2018/04/02 10:03:17:513',2,50.373394,2
1896,'2018/04/02 10:03:17:546',2,48.692841,2
1897,'2018/04/02 10:03:17:593',2,46.529243,2
1898,'2018/04/02 10:03:17:627',2,43.841919,2
1899,'2018/04/02 10:03:17:659',2,41.240822,2
1900,'2018/04/02 10:03:17:692',2,38.027016,2
1901,'2018/04/02 10:03:17:723',2,36.50211,2
1902,'2018/04/02 10:03:17:753',2,35.938931,2
1903,'2018/04/02 10:03:17:785',2,36.384453,2
1904,'2018/04/02 10:03:17:817',2,36.624443,2
1905,'2018/04/02 10:03:17:849',2,35.524372,2
1906,'2018/04/02 10:03:17:883',2,34.959179,2
1907,'2018/04/02 10:03:17:915',2,34.8349,2
1908,'2018/04/02 10:03:17:947',2,35.596069,2
1909,'2018/04/02 10:03:17:994',2,35.596981,2
1910,'2018/04/02 10:03:18:027',2,35.69059,2
1911,'2018/04/02 10:03:18:058',2,36.249844,2
1912,'2018/04/02 10:03:18:091',2,36.495262,2
1913,'2018/04/02 10:03:18:126',2,36.991409,2
1914,'2018/04/02 10:03:18:159',2,37.726177,2
1915,'2018/04/02 10:03:18:192',2,37.482742,2
1916,'2018/04/02 10:03:18:224',2,39.482738,2
1917,'2018/04/02 10:03:18:253',2,39.869587,2
1918,'2018/04/02 10:03:18:284',2,40.666561,2
1919,'2018/04/02 10:03:18:318',2,40.315804,2
1920,'2018/04/02 10:03:18:365',2,40.726295,2
1921,'2018/04/02 10:03:18:398',2,40.724327,2
1922,'2018/04/02 10:03:18:433',2,40.444695,2
1923,'2018/04/02 10:03:18:461',2,41.141914,2
1924,'2018/04/02 10:03:18:492',2,41.412228,2
1925,'2018/04/02 10:03:18:526',2,41.205811,2
1926,'2018/04/02 10:03:18:556',2,41.050777,2
1927,'2018/04/02 10:03:18:585',2,40.9953,2
1928,'2018/04/02 10:03:18:619',2,41.1856,2
1929,'2018/04/02 10:03:18:652',2,41.003716,2
1930,'2018/04/02 10:03:18:683',2,41.271366,2
1931,'2018/04/02 10:03:18:717',2,41.338428,2
1932,'2018/04/02 10:03:18:762',2,41.97224,2
1933,'2018/04/02 10:03:18:796',2,42.648342,2
1934,'2018/04/02 10:03:18:828',2,43.497002,2
1935,'2018/04/02 10:03:18:859',2,43.782875,2
1936,'2018/04/02 10:03:18:891',2,44.499851,2
1937,'2018/04/02 10:03:18:924',2,47.14769,2
1938,'2018/04/02 10:03:18:954',2,47.920429,2
1939,'2018/04/02 10:03:18:985',2,49.206116,2
1940,'2018/04/02 10:03:19:019',2,50.098675,2
1941,'2018/04/02 10:03:19:050',2,51.244064,2
1942,'2018/04/02 10:03:19:082',2,53.00436,2
1943,'2018/04/02 10:03:19:117',2,54.230614,2
1944,'2018/04/02 10:03:19:162',2,55.650082,2
1945,'2018/04/02 10:03:19:197',2,56.130787,2
1946,'2018/04/02 10:03:19:227',2,55.853481,2
1947,'2018/04/02 10:03:19:260',2,55.824108,2
1948,'2018/04/02 10:03:19:291',2,55.059093,2
1949,'2018/04/02 10:03:19:323',2,54.719387,2
1950,'2018/04/02 10:03:19:354',2,53.940468,2
1951,'2018/04/02 10:03:19:385',2,54.507851,2
1952,'2018/04/02 10:03:19:419',2,55.258064,2
1953,'2018/04/02 10:03:19:450',2,57.062759,2
1954,'2018/04/02 10:03:19:482',2,57.559204,2
1955,'2018/04/02 10:03:19:532',2,59.53088,2
1956,'2018/04/02 10:03:19:563',2,60.108276,2
1957,'2018/04/02 10:03:19:595',2,60.835842,2
1958,'2018/04/02 10:03:19:627',2,62.34647,2
1959,'2018/04/02 10:03:19:665',2,63.198097,2
1960,'2018/04/02 10:03:19:699',2,63.935944,2
1961,'2018/04/02 10:03:19:727',2,65.367393,2
1962,'2018/04/02 10:03:19:760',2,65.198608,2
1963,'2018/04/02 10:03:19:791',2,63.289894,2
1964,'2018/04/02 10:03:19:825',2,63.158394,2
1965,'2018/04/02 10:03:19:857',2,64.439629,2
1966,'2018/04/02 10:03:19:891',2,65.772995,2
1967,'2018/04/02 10:03:19:936',2,65.999123,2
1968,'2018/04/02 10:03:19:968',2,68.413361,2
1969,'2018/04/02 10:03:20:002',2,69.94178,2
1970,'2018/04/02 10:03:20:037',2,68.275688,2
1971,'2018/04/02 10:03:20:066',2,67.398628,2
1972,'2018/04/02 10:03:20:096',2,66.535202,2
1973,'2018/04/02 10:03:20:128',2,67.379364,2
1974,'2018/04/02 10:03:20:161',2,67.403313,2
1975,'2018/04/02 10:03:20:194',2,67.110947,2
1976,'2018/04/02 10:03:20:223',2,68.403122,2
1977,'2018/04/02 10:03:20:252',2,68.374649,2
1978,'2018/04/02 10:03:20:285',2,69.511528,2
1979,'2018/04/02 10:03:20:332',2,70.070427,2
1980,'2018/04/02 10:03:20:365',2,70.846352,2
1981,'2018/04/02 10:03:20:399',2,71.882607,2
1982,'2018/04/02 10:03:20:432',2,72.958061,2
1983,'2018/04/02 10:03:20:464',2,73.948883,2
1984,'2018/04/02 10:03:20:494',2,74.981125,2
1985,'2018/04/02 10:03:20:528',2,75.491974,2
1986,'2018/04/02 10:03:20:559',2,76.225624,2
1987,'2018/04/02 10:03:20:588',2,76.559914,2
1988,'2018/04/02 10:03:20:620',2,78.105896,2
1989,'2018/04/02 10:03:20:653',2,79.777725,2
1990,'2018/04/02 10:03:20:701',2,80.536751,2
1991,'2018/04/02 10:03:20:734',2,81.042709,2
1992,'2018/04/02 10:03:20:766',2,79.766541,2
1993,'2018/04/02 10:03:20:799',2,81.201897,2
1994,'2018/04/02 10:03:20:830',2,80.944328,2
1995,'2018/04/02 10:03:20:867',2,81.393288,2
1996,'2018/04/02 10:03:20:896',2,82.052345,2
1997,'2018/04/02 10:03:20:933',2,82.05172,2
1998,'2018/04/02 10:03:20:962',2,81.474762,2
1999,'2018/04/02 10:03:20:990',2,81.150635,2
2000,'2018/04/02 10:03:21:021',2,81.97039,2
2001,'2018/04/02 10:03:21:055',2,81.836449,2
2002,'2018/04/02 10:03:21:103',2,81.592888,2
2003,'2018/04/02 10:03:21:130',2,80.800507,2
2004,'2018/04/02 10:03:21:164',2,81.551865,2
2005,'2018/04/02 10:03:21:205',2,81.16954,2
2006,'2018/04/02 10:03:21:247',2,81.176353,2
2007,'2018/04/02 10:03:21:279',2,81.156479,2
